"782","The Culture Inhibits Education in Sumba, Is It True?","The-Culture-Inhibits-Education-in-Sumba,-Is-It-True?","<p style=""text-align: justify;"">7 Dec 2016</p><p style=""text-align: justify;""> Every region in Indonesia certainly has its own and different culture including Sumba, NTT. However, does the culture serve as the inhibiting factor for education? A study entitled ""Strategy to Improve the Effectiveness of Primary Education in Sumba, NTT"" revealed that in general, 16% of the students included in the study repeated the grades with more number of male students amounting to 64% than female students to 36%.</p><p style=""text-align: justify;""> The male students tended to graduate late for their low reading and writing skill. Other finding also showed that the male students preferred and focused more to help parents in the farming land than studying at school. Other than that, the burial custom of Sumba takes a quite long time and has far access. This also obliged them miss the class for several days. Some of the students are indicated unable to focus on school. Many of them especially the male changes the direction in the morning when going to school to do other activities, not to study at school.</p><p style=""text-align: justify;""> https://pradhakomunika.com/38868-berita-faktor-budaya-hambat-pendidikan-di-sumba-benarkah-online/#.WEo2yvl97IU</p>","","","","","","","","images/thumb/thumb_pt_en/kopdar29-5.png","","images/thumb/thumb_lc_en/newsarticle_acdp_lc.jpg","","","","","ACDP Indonesia","","","","7 Dec 2016 Every region in Indonesia certainly has its own and different culture including Sumba, NTT. However, does the culture serve as the inhibiti","","","","12/7/2016 00:00:00","68","1","0","1","0","1","","6/15/2017 14:20:19","0/0/0000 00:00:00"
"783","The Culture Inhibits Education in Sumba, Is It True?","The-Culture-Inhibits-Education-in-Sumba,-Is-It-True?","<p style=""text-align: justify;"">7 Dec 2016</p><p style=""text-align: justify;""> Every region in Indonesia certainly has its own and different culture including Sumba, NTT. However, does the culture serve as the inhibiting factor for education? A study entitled ""Strategy to Improve the Effectiveness of Primary Education in Sumba, NTT"" revealed that in general, 16% of the students included in the study repeated the grades with more number of male students amounting to 64% than female students to 36%.</p><p style=""text-align: justify;""> The male students tended to graduate late for their low reading and writing skill. Other finding also showed that the male students preferred and focused more to help parents in the farming land than studying at school. Other than that, the burial custom of Sumba takes a quite long time and has far access. This also obliged them miss the class for several days. Some of the students are indicated unable to focus on school. Many of them especially the male changes the direction in the morning when going to school to do other activities, not to study at school.</p><p style=""text-align: justify;""> http://life.viva.co.id/news/read/857045-faktor-budaya-hambat-pendidikan-di-sumba-benarkah-kosmo</p>","","","","","","","","images/thumb/thumb_pt_en/kopdar29-6.png","","images/thumb/thumb_lc_en/newsarticle_acdp_lc.jpg","","","","","ACDP Indonesia","","","","7 Dec 2016 Every region in Indonesia certainly has its own and different culture including Sumba, NTT. However, does the culture serve as the inhibiti","","","","12/7/2016 00:00:00","63","1","0","1","0","1","","6/15/2017 14:20:19","0/0/0000 00:00:00"
"784","The Culture Inhibits Education in Sumba, Is It True?","The-Culture-Inhibits-Education-in-Sumba,-Is-It-True?","<p style=""text-align: justify;"">7 Dec 2016</p><p style=""text-align: justify;""> Every region in Indonesia certainly has its own and different culture including Sumba, NTT. However, does the culture serve as the inhibiting factor for education? A study entitled ""Strategy to Improve the Effectiveness of Primary Education in Sumba, NTT"" revealed that in general, 16% of the students included in the study repeated the grades with more number of male students amounting to 64% than female students to 36%.</p><p style=""text-align: justify;""> The male students tended to graduate late for their low reading and writing skill. Other finding also showed that the male students preferred and focused more to help parents in the farming land than studying at school. Other than that, the burial custom of Sumba takes a quite long time and has far access. This also obliged them miss the class for several days. Some of the students are indicated unable to focus on school. Many of them especially the male changes the direction in the morning when going to school to do other activities, not to study at school.</p><p style=""text-align: justify;""> http://asiaberita.com/faktor-budaya-hambat-pendidikan-di-sumba-benarkah/</p>","","","","","","","","images/thumb/thumb_pt_en/kopdar29-7.png","","images/thumb/thumb_lc_en/newsarticle_acdp_lc.jpg","","","","","ACDP Indonesia","","","","7 Dec 2016 Every region in Indonesia certainly has its own and different culture including Sumba, NTT. However, does the culture serve as the inhibiti","","","","12/7/2016 00:00:00","59","1","0","1","0","1","","6/15/2017 14:20:19","0/0/0000 00:00:00"
"785","Teachers Play Important Role in Students' Literacy Skills","Teachers-Play-Important-Role-in-Studentsâ€™-Literacy-Skills","<p style=""text-align: justify;"">7 Dec 2016</p><p style=""text-align: justify;""> Students' literacy skills are taught since the lower grades. However, based on studies by the Analytical and Capacity Development Partnership (ACDP) in the region of Sumba, the reading ability of grade II SD learners in the region is still low; it could even still be found in upper grade students. ACDP Study Team member, Eko Cahyono said that the teacher plays an important role in improving the students' literacy skills. In Sumba, the teachers explain the materials in Indonesian. However, the students themselves do not understand and could understand better the mother tongue language.</p><p style=""text-align: justify;""> Vice Regent of East Sumba Regency, Umbu Lili Djangga in ACDP discussions in MoEC, Jakarta, Wednesday (07/12/2016), said that the circumstances described is real and the graduation rate in Sumba is low because literacy is not yet a priority.</p><p style=""text-align: justify;""> Umbu explained that ideally grade II students could already read. But, what happens in Sumba is that students can pass grades although they still cannot read fluently. It had to be done because they stayed in the same class for too long. There are also grade VI students who still cannot read fluently. As a result, their national exams/ UN scores are low.</p><p style=""text-align: justify;""> He added that the low literacy skill is also due to the senior teachers who prefer teaching in the upper grade classes. While the lower grade classes are being handed to the intern teachers or the relatively new teachers. The teachers think that teaching in the lower grade classes is easy, when actually they should be able to introduce numbers and letters well. Not to mention teaching the students to speak the Indonesian language. Therefore, he feels that the aspect of teacher placement needs attention, as the lower grade learner ability will become the essential basis for them.</p><p style=""text-align: justify;""> http://news.okezone.com/read/2016/12/07/65/1560830/guru-berperan-penting-dalam-kemampuan-literasi-siswa?utm_source=wp&amp;utm_medium=box&amp;utm_campaign=wpbr1</p>","","","","","","","","images/thumb/thumb_pt_en/kopdar29-8.png","","images/thumb/thumb_lc_en/newsarticle_acdp_lc.jpg","","","","","ACDP Indonesia","","","","7 Dec 2016 Students' literacy skills are taught since the lower grades. However, based on studies by the Analytical and Capacity Development Partnersh","","","","12/7/2016 00:00:00","59","1","0","1","0","1","","6/15/2017 14:20:19","0/0/0000 00:00:00"
"786","Most School Principals and Teachers is Only Senior High School Graduates","Most-School-Principals-and-Teachers-is-Only-Senior-High-School-Graduates","<p style=""text-align: justify;"">7 Dec 2016</p><p style=""text-align: justify;""> The availability of teachers for remote regions is still homework to do for education distribution in Indonesia. In fact, the competent teachers will create quality learners. Sumba as indicated in four districts has less number of competent teachers in which two third of them are just senior secondary school graduates. Since Vocational School for Teacher does not exist, the recruitment process does not run well and recruit only the indigenous living in the village.</p><p style=""text-align: justify;""> Umbu Lili Djangga, Vice Regent of East Sumba District in discussion of education in MoEC Jakarta on Wednesday (7/12/2016) also added the same could be found for the position of school principal. As many as 42 percent of the school principals in Sumba are high school graduates. In addition, as much as 60 percent of teachers who work in Sumba are not civil servant employees (PNS) and do not have the required qualifications. Consequently, with this low educational background, the teacher competence in teaching is also low and students' achievement like represented in National Exam (UN) is also low due to students' low literacy skill.</p><p style=""text-align: justify;""> The literacy skill of students in lower grades is not expectedly improving, as the senior teachers are usually deployed in higher grades to prepare students for graduation or national exam. This condition is commonly found in all regions in Sumba.</p><p style=""text-align: justify;""> http://news.okezone.com/read/2016/12/07/65/1560803/banyak-kepala-sekolah-dan-guru-hanya-lulusan-sma?utm_source=br&amp;utm_medium=referral&amp;utm_campaign=news</p>","","","","","","","","images/thumb/thumb_pt_en/kopdar29-9.png","","images/thumb/thumb_lc_en/newsarticle_acdp_lc.jpg","","","","","ACDP Indonesia","","","","7 Dec 2016 The availability of teachers for remote regions is still homework to do for education distribution in Indonesia. In fact, the competent tea","","","","12/7/2016 00:00:00","61","1","0","1","0","1","","6/15/2017 14:20:19","0/0/0000 00:00:00"
"787","Most School Principals and Teachers is Only Senior High School Graduates","Most-School-Principals-and-Teachers-is-Only-Senior-High-School-Graduates","<p style=""text-align: justify;"">7 Dec 2016</p><p style=""text-align: justify;""> The availability of teachers for remote regions is still homework to do for education distribution in this country. In fact, the competent teachers will create quality learners. Sumba as indicated in four districts has less number of competent teachers in which two third of them are just senior secondary school graduates. Since Vocational School for Teacher does not exist, the recruitment process does not run well and recruit only the indigenous living in the village.</p><p style=""text-align: justify;""> Umbu Lili Djangga, Vice Regent of East Sumba District in discussion of education in MoEC Jakarta on Wednesday (7/12/2016) also added the same could be found for the position of school principal. As many as 42 percent of the school principals in Sumba are high school graduates. In addition, as much as 60 percent of teachers who work in Sumba are not civil servant employees (PNS) and do not have the required qualifications. Consequently, with this low educational background, the teacher competence in teaching is also low and students' achievement like represented in National Exam (UN) is also low due to students' low literacy skill.</p><p style=""text-align: justify;""> The literacy skill of students in lower grades is not expectedly improving, as the senior teachers are usually deployed in higher grades to prepare students for graduation or national exam. This condition is commonly found in all regions in Sumba.</p><p style=""text-align: justify;""> https://www.edunews.id/edunews/pendidikan/miris-guru-dan-kepsek-di-sumba-timur-hanya-lulusan-sma/</p>","","","","","","","","images/thumb/thumb_pt_en/kopdar29-10.png","","images/thumb/thumb_lc_en/newsarticle_acdp_lc.jpg","","","","","ACDP Indonesia","","","","7 Dec 2016 The availability of teachers for remote regions is still homework to do for education distribution in this country. In fact, the competent ","","","","12/7/2016 00:00:00","67","1","0","1","0","1","","6/15/2017 14:20:19","0/0/0000 00:00:00"
"788","Teachers Play Important Role in Students' Literacy Skills","Teachers-Play-Important-Role-in-Studentsâ€™-Literacy-Skills","<p style=""text-align: justify;"">7 Dec 2016</p><p style=""text-align: justify;""> Students' literacy skills are taught since the lower grades. However, based on studies by the Analytical and Capacity Development Partnership (ACDP) in the region of Sumba, the reading ability of grade II SD learners in the region is still low; it could even still be found in upper grade students. ACDP Study Team member, Eko Cahyono said that the teacher plays an important role in improving the students' literacy skills. In Sumba, the teachers explain the materials in Indonesian. However, the students themselves do not understand and could understand better the mother tongue language.</p><p style=""text-align: justify;""> Vice Regent of East Sumba Regency, Umbu Lili Djangga in ACDP discussions in MoEC, Jakarta, Wednesday (07/12/2016), said that the circumstances described is real and the graduation rate in Sumba is low because literacy is not yet a priority.</p><p style=""text-align: justify;""> Umbu explained that ideally grade II students could already read. But, what happens in Sumba is that students can pass grades although they still cannot read fluently. It had to be done because they stayed in the same class for too long. There are also grade VI students who still cannot read fluently. As a result, their national exams/ UN scores are low.</p><p style=""text-align: justify;""> He added that the low literacy skill is also due to the senior teachers who prefer teaching in the upper grade classes. While the lower grade classes are being handed to the intern teachers or the relatively new teachers. The teachers think that teaching in the lower grade classes is easy, when actually they should be able to introduce numbers and letters well. Not to mention teaching the students to speak the Indonesian language. Therefore, he feels that the aspect of teacher placement needs attention, as the lower grade learner ability will become the essential basis for them.</p><p style=""text-align: justify;""> https://www.edunews.id/edunews/pendidikan/guru-punya-peran-penting-dalam-meningkatkan-kemampuan-literasi-siswa/</p>","","","","","","","","images/thumb/thumb_pt_en/kopdar29-11.png","","images/thumb/thumb_lc_en/newsarticle_acdp_lc.jpg","","","","","ACDP Indonesia","","","","7 Dec 2016 Students' literacy skills are taught since the lower grades. However, based on studies by the Analytical and Capacity Development Partnersh","","","","12/7/2016 00:00:00","63","1","0","1","0","1","","6/15/2017 14:20:19","0/0/0000 00:00:00"
"789","Sumba Encourages the Even Distribution of Teachers","Sumba-Encourages-the-Even-Distribution-of-Teachers","<p style=""text-align: justify;"">8 Dec 2016</p><p style=""text-align: justify;""> Low quality education of primary school in Sumba encourages the local government to make a plan for teacher distribution in 2017. The distribution will expectedly boost the even quality of education. Vice Regent of East Sumba, Umbu Lili Pekuwali in Jakarta on Wednesday (7/12) revealed that most teachers are just senior secondary school graduates while in terms of competence the primary school teachers are supposed to have bachelor degree qualification. This is the indication that the teachers are not yet well distributed since they are mainly placed in the city.</p><p style=""text-align: justify;""> The study conducted by Education Sector Analytical and Capacity Development Partnership (ACDP) Indonesia revealed that the students repeated grade II primary school ranging from 19 to 21% in Sumba District and 30% of them have difficulty in reading. Civil Servant Teachers (PNS) are also not well distributed as shown that 60 % of teachers are non-civil servant. Approximately 42% of school principal is only senior secondary school graduates.</p><p style=""text-align: justify;""> Dealing with this, Sumba District government formed a Forum of Sumba Education Care (FPPS) intended to play a role in supporting the policy concerning the education. Yohanis Umbu Djangga, Head of Education, Youth and Sport Office in Central Sumba District hoped that regulation in teacher distribution would improve the quality of education. Teachers should obey the rule and, if not, sanction will be imposed by discussing first the reason. If reasonable, we will accept it but if not, there will be sanction imposed for them.</p><p style=""text-align: justify;""> In the same occasion, Head Bureau of Planning and Foreign Cooperation MoEC Luluk Budiono added that every region should pay attention to education and teacher competence. For this, he offered funding assistance if needed. He said MoEC would allocate around 30 trillion for funding. Just make a good plan and propose what is needed. He also mentioned that 221 unit of new school will be built in all over Indonesia.</p><p style=""text-align: justify;""> http://www.harnas.co/2016/12/08/sumba-dorong-pemerataan-distribusi-guru</p>","","","","","","","","images/thumb/thumb_pt_en/kopdar29-12.png","","images/thumb/thumb_lc_en/newsarticle_acdp_lc.jpg","","","","","ACDP Indonesia","","","","8 Dec 2016 Low quality education of primary school in Sumba encourages the local government to make a plan for teacher distribution in 2017. The distr","","","","12/8/2016 00:00:00","60","1","0","1","0","1","","6/15/2017 14:20:19","0/0/0000 00:00:00"
"790","Teachers are not Well Distributed","Teachers-are-not-Well-Distributed","<p style=""text-align: justify;"">8 Dec 2016</p><p style=""text-align: justify;""> Teachers are the frontlines in educating the nation's children. Unfortunately, Indonesia is still facing problems concerning the teacher in terms of uneven quality and of distribution. Head of Education Youth and Sport Office in Central Sumba, Yohanis Umbu Djangga mentioned in discussion of education at MoEC Jakarta that teachers especially who posted far from the city are still lack in number and just senior secondary school graduate. Yohanis hoped the distribution would be better in coming years.</p><p style=""text-align: justify;""> Vice Regent of East Sumba, Umbu Lili Pekuwali revealed that the teacher's distribution especially civil servant teachers are still focused in the city, not distributed to villages. The present program provided through frontline teachers and SM-3T is very helpful. However, a new problem grows since the teachers included in the programs are given more allowance than the regional civil servant teachers. This condition sometimes created a jealousy for regional civil servant teachers feeling that they are treated unfairly even though performing the same task in teaching.</p><p style=""text-align: justify;""> http://sijorikepri.com/distribusi-guru-belum-merata/</p>","","","","","","","","images/thumb/thumb_pt_en/kopdar29-13.png","","images/thumb/thumb_lc_en/newsarticle_acdp_lc.jpg","","","","","ACDP Indonesia","","","","8 Dec 2016 Teachers are the frontlines in educating the nation's children. Unfortunately, Indonesia is still facing problems concerning the teacher in","","","","12/8/2016 00:00:00","60","1","0","1","0","1","","6/15/2017 14:20:19","0/0/0000 00:00:00"
"791","30 Percent of Grade II Primary School Students in Sumba have Difficulty Reading","30-Percent-of-Grade-II-Primary-School-Students-in-Sumba-have-Difficulty-Reading","<p style=""text-align: justify;"">8 Dec 2016</p><p style=""text-align: justify;""> Analytical and Capacity Development Partnership (ACDP) released a number of urgent education problems to be immediately resolved in Sumba, East Nusa Tenggara. One of the results published, is that as much as 30 percent of students in grade II Primary School (SD) have difficulty in reading. ACDP 040 Study Team Member of ACDP Indonesia, Eko Cahyono explained that the analysis underlines the high number of repeated grades in grade II, namely ranging between 12 to 21 percent in all regencies. In addition, approximately 30 percent of students in grade II SD have difficulty in reading.</p><p style=""text-align: justify;""> Eko said that the high rate of repeat grades and low reading skills indicates the education quality in the early grades in Sumba. He proposed a test to determine the level of grade II and III in order to measure the learning readiness of each child. Eko explained in detail of a number of problems found in Sumba such as the proportion of teachers who are untrained, the availability and distribution of civil servant teachers (PNS), the availability of sustainable resources for private schools in Sumba, as well as the teaching quality of teachers and readiness of students to learn.</p><p style=""text-align: justify;""> According to Eko, the teachers and educational personnel have also become a major problem in the Sumba education system. This is because teachers with bachelor degree (S1) qualifications or teachers with civil servant status are not evenly distributed on the island. The data refers to the number of schools being used as a case study in this research. The results showed that two-thirds of teachers in Sumba are only high school graduates.</p><p style=""text-align: justify;""> The same could be found for the position of school principal. As many as 42 percent of the school principals in Sumba are senior secondary school graduates. In addition, Eko continued that as much as 60 percent of teachers who work in Sumba are not civil servant employees (PNS) and do not have the required qualifications.</p><p style=""text-align: justify;""> Despite having problems with language, he said that nearly 75 percent of the students could answer questions verbally using their mother tongue. He mentioned that for the students who do not yet understand the writing structure and vocabulary of a language, the ability to listen and speak in their mother tongue becomes the basic potential.</p><p style=""text-align: justify;""> http://www.republika.co.id/berita/pendidikan/eduaction/16/12/08/ohu57s301-30-persen-murid-kelas-ii-sd-di-sumba-alami-kesulitan-baca</p>","","","","","","","","images/thumb/thumb_pt_en/kopdar29-14.png","","images/thumb/thumb_lc_en/newsarticle_acdp_lc.jpg","","","","","ACDP Indonesia","","","","8 Dec 2016 Analytical and Capacity Development Partnership (ACDP) released a number of urgent education problems to be immediately resolved in Sumba, ","","","","12/8/2016 00:00:00","62","1","0","1","0","1","","6/15/2017 14:20:19","0/0/0000 00:00:00"
"792","Improve the Potential of Sumba Human Resource through Education with Mother Tongue Language","Improve-the-Potential-of-Sumba-Human-Resource-through-Education-with-Mother-Tongue-Language","<p style=""text-align: justify;"">9 Dec 2016</p><p style=""text-align: justify;""> As one of the regions with average index lower than the national standard, Sumba has human resources quality far behind other regions. Data released in PODES showed that 60% of villagers are categorized poor and 13% of the villages are called remote. This brings the impact to low quality education provided for the people. This condition was revealed during education discussion with experts called Kopi Darat on Wednesday (7/12) in Library of MoEC Jakarta with ACDP team.</p><p style=""text-align: justify;""> The study entitled ""Strategy to Improve Effectiveness of Primary Education/Madrasah in Sumba, NTT"" was conducted by ACDP in cooperation with NTT Provincial government concerning education performance in NTT, especially in Sumba. This study revealed the high number of repeated grades in grade II, namely ranging between 12 to 21 percent in all districts. In addition, approximately 30 percent of students in grade II SD have difficulty in reading. This evidence indicated that quality of education in early grades Sumba is low and therefore a test is required for grade 2 or 3 students to find out whether the students have a sufficient basic and prepared for learning.</p><p style=""text-align: justify;""> The teachers and educational personnel have also become a major problem in the Sumba education system. Two-thirds of teachers in Sumba are only high school graduates. The same could be found for the position of school principal. As many as 42 percent of the school principals in Sumba are high school graduates. In addition, the data showed that as much as 60 percent of teachers who work in Sumba are not civil servant employees (PNS) and do not have the required qualifications. Despite the above circumstances, the data showed a positive finding where the students could understand the learning material when teacher uses students' mother tongue language. The students to 75% could answer questions correctly for more than 50% of the questions given verbally as a part of comprehension test. The society also showed a very high awareness on the importance of Early Childhood Education (PAUD).</p><p style=""text-align: justify;""> To respond for the result of the study, all of the districts including Sumba District made a significant effort by designing a policy in three areas of priorities by making continuous professional development for early grades teachers especially in teaching literacy through KKG, Teachers Working Group. The second priority is to distribute quality teachers fairly to underdeveloped schools and the last priority is to reform the process of school principal promotion. In this case, Sumba has practices Knowledge-to-Policy through the formation of Forum of Sumba Education Care (FPPS) intended to encourage the formulation of policy on education in Sumba. This forum is potential for solving the issues of education especially on SD/MI. In addition, Sumba has also specific mechanism to do a study and prepare a policy. The district has the capacity to negotiate position of the policy with central government. This model will be promising for underdeveloped and remote district and in villages. The improvement of human resources and implementation of the adopted policy requires systemic capacity and strong political commitment.</p><p style=""text-align: justify;""> http://www.intipesan.com/2016/12/09/meningkatkan-potensi-sdm-sumba-melalui-pendidikan-dengan-bahasa-ibu/</p>","","","","","","","","images/thumb/thumb_pt_en/kopdar29-15.png","","images/thumb/thumb_lc_en/newsarticle_acdp_lc.jpg","","","","","ACDP Indonesia","","","","9 Dec 2016 As one of the regions with average index lower than the national standard, Sumba has human resources quality far behind other regions. Data","","","","12/9/2016 00:00:00","63","1","0","1","0","1","","6/15/2017 14:20:19","0/0/0000 00:00:00"
"793","UN Results Not Utilized","UN-Results-Not-Utilized","<p style=""text-align: justify;"">10 Dec 2016</p><p style=""text-align: justify;""> Follow up of mapping of the quality of education that is claimed by the central government to be carried out through national exams (UN) is questioned. The results of the mapping are considered not utilized to encourage regional administrations to work hard to improve the quality of education in their areas. Board of Trustees of Educational Policy Studies Center Nejeela Shihab said the role of central government and regional administrations needs to be reassessed. Thus, each party could actually run the obligation to meet the people's right to quality education. The education budget from the center and the regions should be ascertained to meet the needs in order to create a good educational ecosystem.</p><p style=""text-align: justify;""> According to Najeela, based on the study of Local Education Index (NPD) towards the 2015 regional budget (APBD) by the Ministry of Education and Culture, it is apparent the commitment of regional administrations towards education has not materialized. The allocation of funds for education of at least 20 percent as mandated by the constitution is not met by the regional administrations. The 20 percent budget claim turned out to rely on regional allocation funds from the central government. Its use has not been able to boost the performance of education in the regions.</p><p style=""text-align: justify;""> Education practitioner Aulia Wijiasih said there are not many regions that focus on improving the capacity of education stakeholders, ranging from school principals, supervisors, teachers, to the community. In addition, few regional administrations implement in earnest quality education services. Education funds are easiest spent on equipment and infrastructure. However, access to funding is limited to certain schools. This could happen because not many officials know very well the problems of education in their areas.</p><p style=""text-align: justify;""> In discussion with experts on education called Kopi Darat held by Analytical and Capacity Development Partnership (ACDP), it was revealed, the diversity of the regions and the commitment of the regional administrations have triggered the education gap. In a discussion on the situation of education in Sumba, East Nusa Tenggara, the study found that the weakness experienced by students at lower grades (I-III SD), is especially in reading. The problem is faced by students who are in remote areas or in schools that are far from adequate.</p><p style=""text-align: justify;""> Eko Cahyono, ACDP study team member said, some lower-grade students in Sumba have poor literacy skills. Students are not proficient in reading because they are generally taught by teachers who are senior secondary school graduates. Students have learning difficulties also because generally they are only fluent in the mother tongue, but were 'forced' to learn in Indonesian.</p><p style=""text-align: justify;""> Harian Kompas, Page 11</p>","","","","","","","","images/thumb/thumb_pt_en/kopdar29-16.jpeg","","images/thumb/thumb_lc_en/newsarticle_acdp_lc.jpg","","","","","ACDP Indonesia","","","","10 Dec 2016 Follow up of mapping of the quality of education that is claimed by the central government to be carried out through national exams (UN) i","","","","12/10/2016 00:00:00","60","1","0","1","0","1","","6/15/2017 14:20:19","0/0/0000 00:00:00"
"794","Information and Communication Technology are Essential Skills for the 21st Century","Information-and-Communication-Technology-are-Essential-Skills-for-the-21st-Century","<p style=""text-align: justify;"">9 Nov 2016</p><p style=""text-align: justify;""> Head of Center for Curriculum and Textbooks, the Ministry of Education and Culture (MoEC), Prof Nizam said that Information and Communication Technology (ICT) are essential to meet the skill requirement in the 21st century. ""Such skills can process information into knowledge and use it as a competency to solve problems. ICT, therefore, is very important to achieve the 21st century skills"" Nizam said at a discussion in Jakarta on Wednesday.</p><p style=""text-align: justify;""> He added that through ICT, we can obtain data that can be processed into information and knowledge whereby the final results are competencies.</p><p style=""text-align: justify;""> <a href=""http://masdik.com/3312/berita/teknologi-informasi-dan-komunikasi-penting-untuk-kecakapan-abad-21/"">http://masdik.com/3312/berita/teknologi-informasi-dan-komunikasi-penting-untuk-kecakapan-abad-21/</a></p><p style=""text-align: justify;""> </p>","","","","","","","","images/thumb/thumb_pt_en/kopdar28-1.png","","images/thumb/thumb_lc_en/newsarticle_acdp_lc.jpg","","","","","ACDP Indonesia","","","","9 Nov 2016 Head of Center for Curriculum and Textbooks, the Ministry of Education and Culture (MoEC), Prof Nizam said that Information and Communicati","","","","11/9/2016 00:00:00","63","1","0","1","0","1","","6/15/2017 14:20:19","0/0/0000 00:00:00"
"795","Using ICT Creatively","Using-ICT-Creatively","<p style=""text-align: justify;"">9 Nov 2016</p><p style=""text-align: justify;""> The use of Information and Communication Technology (ICT) is now not only for a profession but also for more creative things as shown by the youth. This obviously leads to positive result from the benefits of the ICT.</p><p style=""text-align: justify;""> Head of Center of Information and Communication Technology in Education and Culture, the Ministry of Education and Culture (MoEC), Dr. Ari Santoso said that today's challenge in using ICT is the creativity.</p><p style=""text-align: justify;""> ICT requires us to know how to use it creatively. Almost all people in the world use technology and internet in their daily activities and respectively there might be many human resources replaced by technology. He added that now we should utilize the technology to produce creative content that could also create new and more job opportunities.</p><p style=""text-align: justify;""> The presence of ICT results in a more individual-centric people's behavior, while it answers their different needs. Therefore, it is important that creative content created in the ICT use.</p><p style=""text-align: justify;""> http://news.okezone.com/read/2016/11/09/65/1537136/gunakan-tik-secara-kreatif</p><p style=""text-align: justify;""> </p>","","","","","","","","images/thumb/thumb_pt_en/kopdar28-2.png","","images/thumb/thumb_lc_en/newsarticle_acdp_lc.jpg","","","","","ACDP Indonesia","","","","9 Nov 2016 The use of Information and Communication Technology (ICT) is now not only for a profession but also for more creative things as shown by th","","","","11/9/2016 00:00:00","65","1","0","1","0","1","","6/15/2017 14:20:19","0/0/0000 00:00:00"
"796","Teachers Should Train Students to be More Creative","Teachers-Should-Train-Students-to-be-More-Creative","<p style=""text-align: justify;"">9 Nov 2016</p><p style=""text-align: justify;""> Other than theoretical knowledge, students should be trained to be more creative.</p><p style=""text-align: justify;""> Referring to this, Head of Center of Information and Communication Technology in Education and Culture, the Ministry of Education and Culture (MoEC), Dr. Ari Santoso said the role of teachers needs to be revised.</p><p style=""text-align: justify;""> He explained that the focus of Information and Communication Technology (ICT) learning is not only on the use but also on the creativity aspect of thinking.</p><p style=""text-align: justify;""> The role of teacher should be revised to ensure the change of knowledge to creative ideas as solution to today's problems. Teachers could stimulate the student's creativity to grow.</p><p style=""text-align: justify;""> Should creativities have grown, teachers will then need to provide a platform to accommodate them. Teachers, therefore, are trained to have the capabilities in building digital contents from themselves. The students are need to be exposed to ICT in order to build their logical thinking - despite not all of them have passion in ICT.</p><p style=""text-align: justify;""> http://news.okezone.com/read/2016/11/09/65/1537145/guru-perlu-melatih-siswa-jadi-lebih-kreatif</p><p style=""text-align: justify;""> </p>","","","","","","","","images/thumb/thumb_pt_en/kopdar28-3.png","","images/thumb/thumb_lc_en/newsarticle_acdp_lc.jpg","","","","","ACDP Indonesia","","","","9 Nov 2016 Other than theoretical knowledge, students should be trained to be more creative. Referring to this, Head of Center of Information and Comm","","","","11/9/2016 00:00:00","61","1","0","1","0","1","","6/15/2017 14:20:19","0/0/0000 00:00:00"
"797","The ICT Challenge is High, Teachers Should be Prepared","The-ICT-Challenge-is-High,-Teachers-Should-be-Prepared","<p style=""text-align: justify;"">9 Nov 2016</p><p style=""text-align: justify;""> More advance technology demands everyone to be capable in all area of works, as the challenge of Information and Communication Technology (ICT) continued to rise higher.</p><p style=""text-align: justify;""> Information and Communication Technology Expert, Onno W. Purbo, said the teachers - other than the infrastructures - should be prepared meet this challenge. Onno revealed that no present curriculum of ICT included in the lectures for teacher candidates in the Educational Institution for Teacher (LPTK). Accordingly, many of them are not prepared for computer use.</p><p style=""text-align: justify;""> Onno explained despite the fact that still many teachers are not capable in using computer, the ICT learning is not limited to using computer but building a computer-science thinking skills.</p><p style=""text-align: justify;""> http://news.okezone.com/read/2016/11/09/65/1537107/tantangan-tik-semakin-ketat-guru-juga-perlu-disiapkan</p>","","","","","","","","images/thumb/thumb_pt_en/kopdar28-4.png","","images/thumb/thumb_lc_en/newsarticle_acdp_lc.jpg","","","","","ACDP Indonesia","","","","9 Nov 2016 More advance technology demands everyone to be capable in all area of works, as the challenge of Information and Communication Technology (","","","","11/9/2016 00:00:00","66","1","0","1","0","1","","6/15/2017 14:20:19","0/0/0000 00:00:00"
